Partition,Algorithm,User,TestTime,NAttempted,NGood,Coverage,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
5,ii,14644,0.641,5,5,1.0,0.9976939977103352,14.9964252465794,0.0,0.0,,0.0
5,ii-log,42367,0.41000000000000003,5,5,1.0,0.9827955058999777,14.281086967542706,0.09805383118376834,0.14285714285714285,7,0.14285714285714285
5,ii-log,42944,0.193,5,5,1.0,0.9342918787719646,12.412016721114163,0.0,0.0,,0.0
5,ii,16126,0.545,5,5,1.0,0.9946817236978255,12.965622090756977,0.0,0.0,,0.0
5,ii,17194,0.308,5,5,1.0,1.0,15.66587528625504,0.0,0.0,,0.0
5,ii-log,43604,0.378,5,5,1.0,0.9280315820301052,14.877355000150859,0.1447613527370293,0.1380952380952381,7,0.14285714285714285
5,ii,17630,0.996,5,5,1.0,0.9767628468582126,11.965622090756977,0.0,0.0,,0.0
5,ii-log,45015,0.994,5,5,1.0,0.9974791995977742,13.715622090756977,0.18180771197795673,0.11688311688311688,7,0.14285714285714285
5,ii-log,46392,0.635,5,5,1.0,1.0,13.784945532683583,0.0,0.0,,0.0
5,ii,18127,0.902,5,5,1.0,0.9738897514619724,13.766001884004073,0.0,0.0,,0.0
5,ii-log,47866,1.109,5,5,1.0,0.8246553050651906,9.75028381172028,0.0,0.0,,0.0
5,ii,18877,0.986,5,5,1.0,0.9822263282576426,13.815748688506009,0.0,0.0,,0.0
5,ii-log,48098,0.589,5,5,1.0,0.920096546925141,13.111636927867066,0.11141185056755602,0.06631578947368422,19,0.05263157894736842
5,ii,19800,0.709,5,5,1.0,0.9515053454947514,14.715622090756977,0.09345399254603774,0.09090909090909091,11,0.09090909090909091
5,ii-log,49455,0.397,5,5,1.0,0.8992158173212241,11.4964252465794,0.0562722303247375,0.05555555555555555,18,0.05555555555555555
5,ii-log,50283,0.337,5,5,1.0,0.9280055022193974,14.677101804652795,0.0,0.0,,0.0
5,ii,22377,0.677,5,5,1.0,0.9950722510209266,13.219480655897856,0.0,0.0,,0.0
5,ii-log,52004,0.801,5,5,1.0,0.9661038661624634,12.385072130432615,0.05954667774492081,0.041666666666666664,24,0.041666666666666664
5,ii,22822,0.641,5,5,1.0,0.9760138133017758,15.50028381172028,0.0,0.0,,0.0
5,ii-log,53007,0.747,5,5,1.0,1.0,16.02722840240183,0.0,0.0,,0.0
5,ii,24112,0.807,5,5,1.0,0.9735759171105955,12.90015721397125,0.07368146400874727,0.08333333333333333,12,0.08333333333333333
5,ii-log,53578,0.38,5,5,1.0,0.9418114154353465,14.627355000150859,0.1939245793573355,0.2361111111111111,4,0.25
5,ii,24200,0.598,5,5,1.0,0.9652454088579797,13.031086967542706,0.0,0.0,,0.0
5,ii-log,53877,0.518,5,5,1.0,0.9348171008534183,11.75028381172028,0.0,0.0,,0.0
5,ii,24386,0.289,5,5,1.0,1.0,16.246425246579403,0.0,0.0,,0.0
5,ii-log,56392,0.259,5,5,1.0,0.9939543978976303,16.4617635256161,0.2581751151043364,0.2121212121212121,3,0.3333333333333333
5,ii,26008,0.246,5,5,1.0,0.9930447205448404,14.846551844328435,0.0,0.0,,0.0
5,ii,26022,0.384,5,5,1.0,0.9148316850530192,12.06189012336513,0.0,0.0,,0.0
5,ii-log,56889,0.456,5,5,1.0,0.9439674293353427,12.635072130432615,0.0,0.0,,0.0
5,ii-log,57171,0.487,5,5,1.0,1.0,14.034945532683583,0.41714696839072574,0.6,1,1.0
5,ii,26172,0.545,5,5,1.0,0.9914563963464846,11.619354058148824,0.0,0.0,,0.0
5,ii-log,57474,0.326,5,5,1.0,1.0,14.91587528625504,0.4316236484802818,0.7,1,1.0
5,ii,26932,0.597,5,5,1.0,0.9409209505983172,9.619354058148824,0.0,0.0,,0.0
5,ii-log,57866,0.507,5,5,1.0,0.9905704664447158,13.754142376861159,0.0,0.0,,0.0
5,ii,27484,0.514,5,5,1.0,0.9365668230030968,11.073465818787767,0.0,0.0,,0.0
5,ii-log,57916,0.373,5,5,1.0,0.9851295720965634,16.56189012336513,0.48962188388888,0.5416666666666666,1,1.0
5,ii,27731,0.459,5,5,1.0,1.0,14.2464252465794,0.0,0.0,,0.0
5,ii-log,58802,0.517,5,5,1.0,0.988711067326514,16.162016721114163,0.0,0.0,,0.0
5,ii,27735,0.198,5,5,1.0,0.8385660000162919,13.308031558224252,0.0,0.0,,0.0
5,ii-log,59527,0.381,5,5,1.0,0.9856052436269626,12.635072130432615,0.0,0.0,,0.0
5,ii,27838,0.466,5,5,1.0,1.0,13.465622090756977,0.0,0.0,,0.0
5,ii-log,60710,0.468,5,5,1.0,0.9487397271146971,13.881213565291738,0.07116306207769822,0.05,20,0.05
5,ii,27898,0.538,5,5,1.0,0.9881391360503208,10.907874344253004,0.0,0.0,,0.0
5,ii-log,62716,0.43,5,5,1.0,0.9974449091045987,13.531086967542706,0.08876177867544839,0.1,10,0.1
5,ii,29631,0.297,5,5,1.0,0.9768807007104912,8.461479713895818,0.0,0.0,,0.0
5,ii,32386,0.561,5,5,1.0,0.985526979168523,12.565748688506009,0.0,0.0,,0.0
5,ii-log,63902,0.667,5,5,1.0,0.985063047955851,12.169733851395918,0.0,0.0,,0.0
5,ii-log,65536,0.327,5,5,1.0,0.9727320479024221,13.16587528625504,0.08243637035037957,0.08333333333333333,12,0.08333333333333333
5,ii,35050,0.532,5,5,1.0,0.9972814941631777,12.715622090756977,0.0,0.0,,0.0
5,ii,36229,0.272,5,5,1.0,0.9672055988091431,12.815748688506009,0.0,0.0,,0.0
5,ii-log,65670,0.514,5,5,1.0,0.9738883976209405,13.346551844328435,0.4790458669844132,0.42777777777777776,1,1.0
5,ii,36628,0.581,5,5,1.0,0.9607057806178656,11.565748688506009,0.0,0.0,,0.0
5,ii-log,66362,0.602,5,5,1.0,0.9692547593287503,11.635072130432615,0.0,0.0,,0.0
5,ii,36724,0.31,5,5,1.0,0.9937286234980192,10.373212623289701,0.0,0.0,,0.0
5,ii-log,66455,0.514,5,5,1.0,0.951527087683955,13.449904018473184,0.17595886578188918,0.11490683229813664,7,0.14285714285714285
5,ii,36727,0.444,5,5,1.0,1.0,12.823465818787767,0.07869145699290223,0.045454545454545456,22,0.045454545454545456
5,ii-log,67608,0.289,5,5,1.0,0.881878989807705,10.396298648830369,0.0,0.0,,0.0
5,ii,37091,0.279,5,5,1.0,0.9949910601355324,13.004142376861159,0.0,0.0,,0.0
5,ii-log,69256,0.444,5,5,1.0,0.8926547606933993,10.269227460399792,0.0,0.0,,0.0
5,ii,39061,0.376,5,5,1.0,0.9946711300744834,12.219480655897856,0.0,0.0,,0.0
5,ii-log,69498,0.43,5,5,1.0,0.9844732857097492,14.65015721397125,0.2163144989178191,0.165,4,0.25
5,ii,39214,0.561,5,5,1.0,0.9924755341464231,13.715622090756977,0.1809023913715254,0.25,4,0.25
5,ii-log,70337,0.343,5,5,1.0,0.9913625006234049,11.934818934934553,0.08263206830805861,0.043478260869565216,23,0.043478260869565216
5,ii,40071,0.35000000000000003,5,5,1.0,0.895578902874724,13.492566681438523,0.0,0.0,,0.0
5,ii-log,70740,0.5670000000000001,5,5,1.0,0.9592209830365575,15.377355000150859,0.0,0.0,,0.0
5,ii,41244,0.707,5,5,1.0,0.9811324796093147,13.00028381172028,0.0,0.0,,0.0
5,ii-log,71052,0.506,5,5,1.0,0.9651577909109785,13.850410409469312,0.3135798818011932,1.0,1,1.0
5,ii,41518,0.47500000000000003,5,5,1.0,0.9644526565152852,13.565748688506009,0.0,0.0,,0.0
5,ii-log,72971,0.841,5,5,1.0,0.9538827165312888,15.592693279187555,0.07646872636529137,0.0625,16,0.0625
5,ii,42053,0.658,5,5,1.0,0.9580322874174291,12.9964252465794,0.048887400437723175,0.043478260869565216,23,0.043478260869565216
5,ii-log,73947,0.656,5,5,1.0,0.9775335150121512,14.06189012336513,0.0,0.0,,0.0
5,ii,42367,0.535,5,5,1.0,1.0,14.531086967542706,0.0,0.0,,0.0
5,ii,42944,0.186,5,5,1.0,0.9811817068135544,13.034945532683583,0.0,0.0,,0.0
5,ii-log,75001,0.327,5,5,1.0,0.9407815159197386,12.465622090756977,0.0,0.0,,0.0
5,ii,43604,0.295,5,5,1.0,0.9748156835397835,15.627355000150859,0.0,0.0,,0.0
5,ii-log,76630,0.339,5,5,1.0,0.9934562230004699,9.93867750007543,0.08103787738538006,0.07692307692307693,13,0.07692307692307693
5,ii,45015,0.753,5,5,1.0,0.9927182159204826,13.65015721397125,0.07047289124600994,0.04,25,0.04
5,ii-log,78362,0.8290000000000001,5,5,1.0,0.9942398208834147,11.965622090756977,0.06728935696965971,0.05,20,0.05
5,ii,46392,0.549,5,5,1.0,0.9684775596549144,13.350410409469312,0.09067863177524332,0.0625,16,0.0625
5,ii-log,78497,0.532,5,5,1.0,0.9913271749124191,14.965622090756977,0.1880683695421614,0.3333333333333333,3,0.3333333333333333
5,ii,47866,0.68,5,5,1.0,0.953177403468015,11.269860449144952,0.0,0.0,,0.0
5,ii-log,78501,0.5750000000000001,5,5,1.0,0.9815292939748955,13.284945532683583,0.4956247604618214,0.8333333333333333,1,1.0
5,ii,48098,0.542,5,5,1.0,0.9975676469731224,14.215622090756977,0.061221038083788794,0.041666666666666664,24,0.041666666666666664
5,ii-log,79607,0.443,5,5,1.0,0.9827610718410893,15.808031558224252,0.07454386582456522,0.05555555555555555,18,0.05555555555555555
5,ii,49455,0.5650000000000001,5,5,1.0,0.8940953514875314,11.430960369793672,0.0,0.0,,0.0
5,ii-log,79846,0.593,5,5,1.0,0.979297756696435,13.465622090756977,0.09396385499467992,0.2,5,0.2
5,ii,50283,0.487,5,5,1.0,0.9323886928790331,14.7464252465794,0.0,0.0,,0.0
5,ii-log,81114,0.9430000000000001,5,5,1.0,1.0,10.008000942002038,0.0,0.0,,0.0
5,ii,52004,1.179,5,5,1.0,0.9804986225355008,12.569607253646886,0.0,0.0,,0.0
5,ii-log,82715,0.8240000000000001,5,5,1.0,0.9398308483140912,14.361636927867066,0.07958018284339957,0.07692307692307693,13,0.07692307692307693
5,ii,53007,0.9570000000000001,5,5,1.0,1.0,16.02722840240183,0.0,0.0,,0.0
5,ii,53578,0.47200000000000003,5,5,1.0,0.9568961244583412,14.861636927867066,0.0,0.0,,0.0
5,ii-log,83556,0.708,5,5,1.0,0.988227325953145,13.90015721397125,0.11001271693433934,0.16666666666666666,6,0.16666666666666666
5,ii-log,84598,0.289,5,5,1.0,0.9633429750849766,14.961763525616098,0.13097630156667434,0.08095238095238094,15,0.06666666666666667
5,ii,53877,0.47800000000000004,5,5,1.0,0.9944848362778803,12.50028381172028,0.0,0.0,,0.0
5,ii-log,85030,0.263,5,5,1.0,0.9499786834283727,10.154015779112127,0.0,0.0,,0.0
5,ii,56392,0.293,5,5,1.0,0.9939543978976303,16.4617635256161,0.3729673679043891,0.5526315789473684,1,1.0
5,ii-log,86204,0.47400000000000003,5,5,1.0,0.9901701490833668,13.18867750007543,0.10144373977443254,0.07692307692307693,13,0.07692307692307693
5,ii,56889,0.589,5,5,1.0,0.9439674293353427,12.635072130432615,0.0,0.0,,0.0
5,ii-log,86784,0.639,5,5,1.0,0.9883079906093905,16.927101804652793,0.152415456185992,0.09347826086956522,10,0.1
5,ii,57171,0.727,5,5,1.0,0.9950606547232285,13.965622090756977,0.0,0.0,,0.0
5,ii-log,88266,0.591,5,5,1.0,0.9949822884383905,13.7464252465794,0.0,0.0,,0.0
5,ii,57474,0.423,5,5,1.0,0.9739440779441652,14.527228402401827,0.10746485279768998,0.14285714285714285,7,0.14285714285714285
5,ii,57866,0.385,5,5,1.0,1.0,13.885072130432615,0.0,0.0,,0.0
5,ii-log,89527,0.5640000000000001,5,5,1.0,0.9617440261310001,14.215622090756977,0.23999664143292088,0.29166666666666663,4,0.25
5,ii,57916,0.41200000000000003,5,5,1.0,0.9890235350183615,16.62735500015086,0.38072080722422985,0.3222222222222222,3,0.3333333333333333
5,ii-log,89721,0.436,5,5,1.0,0.9873383676332947,15.615495493007945,0.5423148032820847,0.439484126984127,1,1.0
5,ii-log,91428,0.632,5,5,1.0,0.9878743885013502,16.00028381172028,0.10996303605763666,0.14285714285714285,7,0.14285714285714285
5,ii,58802,0.88,5,5,1.0,0.9807014421273694,16.031086967542706,0.0,0.0,,0.0
5,ii,59527,0.464,5,5,1.0,0.9804986225355008,12.569607253646886,0.0,0.0,,0.0
5,ii-log,92409,0.707,5,5,1.0,0.9205392889052273,12.031086967542706,0.3934830559614147,0.30297619047619045,4,0.25
5,ii-log,93266,0.427,5,5,1.0,0.9003998922078983,11.961763525616098,0.16622229515863354,0.3333333333333333,3,0.3333333333333333
5,ii,60710,0.482,5,5,1.0,1.0,14.631213565291738,0.0,0.0,,0.0
5,ii,62716,0.502,5,5,1.0,1.0,13.565748688506009,0.07213771911476248,0.058823529411764705,17,0.058823529411764705
5,ii-log,96482,0.654,5,5,1.0,1.0,13.25028381172028,0.6037606525019302,1.0,1,1.0
5,ii-log,96557,0.391,5,5,1.0,0.941154678175433,14.946678442077467,0.28335366069471624,0.5,2,0.5
5,ii,63902,0.635,5,5,1.0,0.9947010319331506,12.288804097824462,0.0,0.0,,0.0
5,ii-log,96610,0.34600000000000003,5,5,1.0,0.9905685837337007,14.56189012336513,0.30611126639730124,1.0,1,1.0
5,ii,65536,0.28600000000000003,5,5,1.0,1.0,13.534945532683583,0.0,0.0,,0.0
5,ii-log,96936,0.203,5,5,1.0,0.9895548207026452,12.404015779112127,0.0,0.0,,0.0
5,ii-log,96985,0.48,5,5,1.0,0.9473446016157636,12.315748688506009,0.0,0.0,,0.0
5,ii,65670,0.6880000000000001,5,5,1.0,0.9865346032782019,13.519860449144952,0.3283618001421511,1.0,1,1.0
5,ii-log,97072,0.5650000000000001,5,5,1.0,0.9334295268118475,14.296172051081339,0.13447300736449236,0.09728506787330317,13,0.07692307692307693
5,ii,66362,0.579,5,5,1.0,0.9484286151402331,11.385072130432615,0.0,0.0,,0.0
5,ii-log,97780,0.434,5,5,1.0,0.9632056623047162,13.9964252465794,0.14910561553352697,0.125,8,0.125
5,ii-log,97961,0.244,5,5,1.0,0.9839351134072948,15.31189012336513,0.21370402617651502,0.24285714285714285,5,0.2
5,ii,66455,0.598,5,5,1.0,1.0,14.135072130432615,0.0,0.0,,0.0
5,ii,67608,0.271,5,5,1.0,0.9503731244190948,11.203762583614063,0.0,0.0,,0.0
5,ii-log,98741,0.28200000000000003,5,5,1.0,1.0,15.031086967542706,0.0,0.0,,0.0
5,ii,69256,0.47500000000000003,5,5,1.0,0.9187653375106041,10.569607253646886,0.0,0.0,,0.0
5,ii-log,101379,0.487,5,5,1.0,0.9808207867556367,12.784945532683583,0.10228913730327127,0.125,8,0.125
5,ii-log,101952,0.268,5,5,1.0,0.9877794630602522,14.91587528625504,0.42119967660794283,0.43006993006993,1,1.0
5,ii,69498,0.4,5,5,1.0,1.0,14.881213565291738,0.07942382538101826,0.07142857142857142,14,0.07142857142857142
5,ii-log,102549,0.211,5,5,1.0,0.9729978487589235,13.865495493007945,0.35087020483674175,0.5,2,0.5
5,ii,70337,0.33,5,5,1.0,0.9082977716125964,10.934818934934553,0.0,0.0,,0.0
5,ii-log,103582,0.262,5,5,1.0,1.0,15.281086967542706,0.34939817451546984,0.41666666666666663,3,0.3333333333333333
5,ii-log,103754,0.246,5,5,1.0,0.9824974070280713,16.861636927867067,0.17903579337953227,0.13095238095238093,6,0.16666666666666666
5,ii,70740,0.5640000000000001,5,5,1.0,0.9937542227827872,15.930960369793672,0.0,0.0,,0.0
5,ii-log,104393,0.41300000000000003,5,5,1.0,0.9959009358215654,16.842693279187557,0.1053118598987984,0.14285714285714285,7,0.14285714285714285
5,ii,71052,0.43,5,5,1.0,0.9871407773054001,14.16587528625504,0.12130925756706734,0.16666666666666666,6,0.16666666666666666
5,ii-log,104397,0.484,5,5,1.0,1.0,14.169733851395918,0.0,0.0,,0.0
5,ii,72971,0.495,5,5,1.0,0.9877495145517466,16.14629864883037,0.0,0.0,,0.0
5,ii-log,104508,0.465,5,5,1.0,0.9955321324111159,15.446678442077467,0.0,0.0,,0.0
5,ii,73947,0.442,5,5,1.0,0.9705730634522869,13.961763525616098,0.0,0.0,,0.0
5,ii-log,105059,0.731,5,5,1.0,0.912567750013257,9.754142376861159,0.0,0.0,,0.0
5,ii,75001,0.636,5,5,1.0,0.992443437501281,13.15015721397125,0.0,0.0,,0.0
5,ii-log,105841,0.254,5,5,1.0,0.9536250392279179,12.35363598586503,0.0,0.0,,0.0
5,ii,76630,0.32,5,5,1.0,0.9965352631282545,9.969480655897856,0.0,0.0,,0.0
5,ii-log,107020,0.314,5,5,1.0,0.9960107023234545,17.30803155822425,0.11130946200707276,0.16666666666666666,6,0.16666666666666666
5,ii,78362,0.55,5,5,1.0,0.9526941405442608,11.465622090756977,0.04890111731858959,0.05263157894736842,19,0.05263157894736842
5,ii-log,107087,0.5670000000000001,5,5,1.0,0.8994883181200715,11.531086967542706,0.03402667299709761,0.041666666666666664,24,0.041666666666666664
5,ii,78497,0.458,5,5,1.0,0.9668798540782118,14.596551844328435,0.0,0.0,,0.0
5,ii-log,107711,0.451,5,5,1.0,0.976289592372703,15.196678442077467,0.26920553356015203,0.29166666666666663,3,0.3333333333333333
5,ii-log,107992,0.309,5,5,1.0,1.0,16.02722840240183,0.06296142936528357,0.045454545454545456,22,0.045454545454545456
5,ii,78501,0.452,5,5,1.0,0.994878188334101,13.465622090756977,0.0,0.0,,0.0
5,ii,79607,0.379,5,5,1.0,1.0,16.08532532593068,0.1338725047043693,0.2,5,0.2
5,ii-log,108159,0.538,5,5,1.0,0.9612032256800539,13.2464252465794,0.0,0.0,,0.0
5,ii,79846,0.372,5,5,1.0,0.9390363790242929,12.912016721114163,0.0,0.0,,0.0
5,ii-log,108285,0.512,5,5,1.0,0.95242882656422,11.019227460399792,0.0,0.0,,0.0
5,ii,81114,0.432,5,5,1.0,0.9815612404231693,9.823465818787767,0.0,0.0,,0.0
5,ii-log,108442,0.452,5,5,1.0,0.9804986225355008,12.569607253646886,0.06427117309298569,0.05263157894736842,19,0.05263157894736842
5,ii,82715,0.386,5,5,1.0,0.9443674000707726,14.430960369793672,0.0,0.0,,0.0
5,ii-log,109692,0.232,5,5,1.0,0.8947333063082683,10.234565739436487,0.0,0.0,,0.0
5,ii-log,109970,0.325,5,5,1.0,0.9869617965279862,16.592693279187557,0.1338338511309299,0.25,4,0.25
5,ii,83556,0.5650000000000001,5,5,1.0,0.9370962514469384,13.180960369793672,0.0,0.0,,0.0
5,ii-log,111206,0.34700000000000003,5,5,1.0,1.0,13.534945532683583,0.6187628006291848,0.6805555555555555,1,1.0
5,ii,84598,0.219,5,5,1.0,0.9774564009279751,15.180960369793672,0.09963315717515386,0.16666666666666666,6,0.16666666666666666
5,ii,85030,0.253,5,5,1.0,0.9794926131716457,10.469480655897856,0.0,0.0,,0.0
5,ii-log,113847,0.41400000000000003,5,5,1.0,0.7758951363894623,7.884439141687455,0.0984084121199016,0.0625,16,0.0625
5,ii,86204,0.516,5,5,1.0,0.9220307125932835,12.281086967542706,0.10851101718436269,0.09090909090909091,11,0.09090909090909091
5,ii-log,113940,0.511,5,5,1.0,0.9957534116246972,15.350410409469312,0.4572420493566943,0.25656565656565655,2,0.5
5,ii,86784,0.318,5,5,1.0,0.9737114577531615,16.677101804652793,0.0,0.0,,0.0
5,ii-log,116708,0.263,5,5,1.0,0.9931094901590858,14.430960369793672,0.08638330072855886,0.08333333333333333,12,0.08333333333333333
5,ii,88266,0.5660000000000001,5,5,1.0,1.0,13.815748688506009,0.0,0.0,,0.0
5,ii-log,117007,0.536,5,5,1.0,0.9940442985878265,16.7117635256161,0.07276116496211546,0.058823529411764705,17,0.058823529411764705
5,ii,89527,0.441,5,5,1.0,0.9617440261310001,14.215622090756977,0.0,0.0,,0.0
5,ii-log,117861,0.546,5,5,1.0,0.9588190876009869,13.696678442077467,0.0787542379791389,0.0625,16,0.0625
5,ii,89721,0.458,5,5,1.0,0.9956168093403641,15.7464252465794,0.2391684032868932,0.13148148148148148,9,0.1111111111111111
5,ii-log,118067,0.58,5,5,1.0,0.9605828035414067,12.184818934934553,0.0,0.0,,0.0
5,ii,91428,0.488,5,5,1.0,0.9878743885013502,16.00028381172028,0.0,0.0,,0.0
5,ii-log,119501,0.499,5,5,1.0,0.8854327566374327,8.800030616222216,0.16238861813299504,0.2,5,0.2
5,ii,92409,0.417,5,5,1.0,0.9587959855523651,12.531086967542706,0.0,0.0,,0.0
5,ii-log,120320,0.222,5,5,1.0,0.9413703214882596,13.711763525616098,0.0,0.0,,0.0
5,ii,93266,0.392,5,5,1.0,0.986109455792628,13.100410409469312,0.0,0.0,,0.0
5,ii-log,120782,0.587,5,5,1.0,0.9860116854622598,14.115495493007945,0.3143391308351907,0.5,2,0.5
5,ii-log,121403,0.354,5,5,1.0,0.9688704133722933,15.56189012336513,0.06540937162933742,0.07142857142857142,14,0.07142857142857142
5,ii,96482,0.8,5,5,1.0,1.0,13.25028381172028,0.3018803262509651,1.0,1,1.0
5,ii-log,122710,0.548,5,5,1.0,0.8935030313943488,9.388930695573494,0.11247837854135034,0.07142857142857142,14,0.07142857142857142
5,ii,96557,0.47200000000000003,5,5,1.0,0.988380288291219,15.696678442077467,0.10961615907993477,0.16666666666666666,6,0.16666666666666666
5,ii-log,124454,0.463,5,5,1.0,0.9793558614347407,14.965622090756977,0.06544037097125469,0.0625,16,0.0625
5,ii,96610,0.607,5,5,1.0,0.9031798223345422,13.277228402401827,0.10903903314545711,0.14285714285714285,7,0.14285714285714285
5,ii-log,124823,0.639,5,5,1.0,0.9636521719268927,14.277228402401827,0.20144548899860185,0.2111111111111111,5,0.2
5,ii,96936,0.438,5,5,1.0,1.0,12.534945532683583,0.0,0.0,,0.0
5,ii,96985,0.559,5,5,1.0,0.9949643501839007,12.934818934934553,0.0,0.0,,0.0
5,ii-log,124849,0.671,5,5,1.0,1.0,13.965622090756977,0.08055495077047597,0.0625,16,0.0625
5,ii-log,124981,0.28,5,5,1.0,1.0,13.315748688506009,0.0,0.0,,0.0
5,ii,97072,0.53,5,5,1.0,0.9759025657880167,14.946678442077467,0.06408235953045208,0.041666666666666664,24,0.041666666666666664
5,ii-log,125012,0.257,5,5,1.0,1.0,17.80803155822425,0.38746096011014547,0.21290552584670233,3,0.3333333333333333
5,ii,97780,0.389,5,5,1.0,0.9632056623047162,13.9964252465794,0.0,0.0,,0.0
5,ii-log,125288,0.423,5,5,1.0,0.983457196291623,13.031086967542706,0.0,0.0,,0.0
5,ii,97961,0.25,5,5,1.0,0.9957932567145273,15.4964252465794,0.28916795866869366,0.5,2,0.5
5,ii-log,126097,0.398,5,5,1.0,0.9418852977224383,14.08532532593068,0.059980712194628256,0.045454545454545456,22,0.045454545454545456
5,ii,98741,0.335,5,5,1.0,1.0,15.031086967542706,0.0,0.0,,0.0
5,ii-log,126249,0.363,5,5,1.0,0.9979762362044228,17.092693279187557,0.24785906684059228,0.20833333333333331,3,0.3333333333333333
5,ii,101379,0.656,5,5,1.0,0.98052476978102,12.781086967542706,0.07671685297745344,0.0625,16,0.0625
5,ii,101952,0.463,5,5,1.0,0.9755589261205045,14.73134016304077,0.0,0.0,,0.0
5,ii-log,127453,0.9540000000000001,5,5,1.0,1.0,13.00028381172028,0.0,0.0,,0.0
5,ii,102549,0.247,5,5,1.0,0.9729978487589235,13.865495493007945,0.10142423482125448,0.09090909090909091,11,0.09090909090909091
5,ii,103582,0.304,5,5,1.0,1.0,15.281086967542706,0.13872184367003423,0.06547619047619047,21,0.047619047619047616
5,ii-log,127683,0.547,5,5,1.0,0.968893249905757,13.904015779112127,0.36075933852156933,0.5526315789473684,1,1.0
5,ii,103754,0.20800000000000002,5,5,1.0,0.993940970657488,17.05803155822425,0.0,0.0,,0.0
5,ii,104393,0.319,5,5,1.0,0.9852176115881034,16.662016721114163,0.0,0.0,,0.0
5,ii-log,128224,0.54,5,5,1.0,0.9671667772651095,11.33469233718552,0.0,0.0,,0.0
5,ii-log,128590,0.417,5,5,1.0,0.9527780842261593,11.026944590681547,0.0,0.0,,0.0
5,ii,104397,0.5700000000000001,5,5,1.0,1.0,14.169733851395918,0.0,0.0,,0.0
5,ii-log,130589,0.437,5,5,1.0,1.0,12.173592416536797,0.3278274395924593,0.29166666666666663,4,0.25
5,ii,104508,0.436,5,5,1.0,0.9955321324111159,15.446678442077467,0.0788381388282905,0.058823529411764705,17,0.058823529411764705
5,ii-log,131439,0.546,5,5,1.0,0.9091697038519883,9.35426897461019,0.17008779478754313,0.25,4,0.25
5,ii,105059,0.603,5,5,1.0,0.8873469837002337,9.484565739436487,0.0,0.0,,0.0
5,ii,105841,0.183,5,5,1.0,0.8681551511809539,11.2464252465794,0.0,0.0,,0.0
5,ii-log,134316,0.307,5,5,1.0,1.0,14.2464252465794,0.3040324313626618,0.1883116883116883,3,0.3333333333333333
5,ii,107020,0.291,5,5,1.0,1.0,17.37735500015086,0.0,0.0,,0.0
5,ii-log,134525,0.486,5,5,1.0,0.9787557983919501,14.711763525616098,0.14968977325848257,0.25,4,0.25
5,ii,107087,0.527,5,5,1.0,0.9856052436269626,12.635072130432615,0.0,0.0,,0.0
5,ii-log,134557,0.47200000000000003,5,5,1.0,0.9820988998287831,13.715622090756977,0.3222198030819039,0.5,2,0.5
5,ii-log,137609,0.2,5,5,1.0,1.0,11.739057293322526,0.0,0.0,,0.0
5,ii,107711,0.398,5,5,1.0,1.0,15.565748688506009,0.0,0.0,,0.0
5,ii-log,138176,0.152,5,5,1.0,0.9958516877246559,15.715622090756977,0.20649442236499518,0.14347826086956522,5,0.2
5,ii,107992,0.296,5,5,1.0,1.0,16.02722840240183,0.06123761946187837,0.041666666666666664,24,0.041666666666666664
5,ii,108159,0.48,5,5,1.0,0.9793440298552835,13.4964252465794,0.05539222150961256,0.041666666666666664,24,0.041666666666666664
5,ii,108285,0.657,5,5,1.0,0.9940081421601624,11.50028381172028,0.0,0.0,,0.0
1,ii-log,1835,0.403,5,5,1.0,0.9772829874371133,15.877355000150859,0.0,0.0,,0.0
5,ii,108442,0.43,5,5,1.0,0.9804986225355008,12.569607253646886,0.0,0.0,,0.0
5,ii,109692,0.31,5,5,1.0,0.8641796335605606,9.885072130432615,0.0,0.0,,0.0
1,ii-log,2702,0.619,5,5,1.0,1.0,14.2464252465794,0.0,0.0,,0.0
5,ii,109970,0.357,5,5,1.0,0.9741531071149249,16.37735500015086,0.07030279754355145,0.07142857142857142,14,0.07142857142857142
5,ii,111206,0.34400000000000003,5,5,1.0,1.0,13.534945532683583,0.0,0.0,,0.0
1,ii-log,4483,0.496,5,5,1.0,0.9955650633498773,15.56189012336513,0.14394275854537636,0.25,4,0.25
1,ii-log,5268,0.222,5,5,1.0,0.9862517746405932,14.365495493007945,0.0755833059512259,0.058823529411764705,17,0.058823529411764705
5,ii,113847,0.395,5,5,1.0,0.9837044059304411,9.996141434859123,0.0,0.0,,0.0
1,ii-log,6937,0.322,5,5,1.0,0.9566627506550777,13.66587528625504,0.0,0.0,,0.0
5,ii,113940,0.403,5,5,1.0,1.0,15.41587528625504,0.1621704868246454,0.25,4,0.25
5,ii,116708,0.23600000000000002,5,5,1.0,0.9849153167504135,14.31189012336513,0.0,0.0,,0.0
1,ii-log,7880,0.48,5,5,1.0,0.9875154565006291,14.596551844328435,0.1522215521051124,0.25,4,0.25
5,ii,117007,0.449,5,5,1.0,0.9979382615096246,16.77722840240183,0.0,0.0,,0.0
1,ii-log,9050,0.49,5,5,1.0,0.9461296677744764,13.781086967542706,0.3089439544944915,1.0,1,1.0
5,ii,117861,0.517,5,5,1.0,1.0,14.284945532683583,0.0,0.0,,0.0
